Frequency(Hz) Real_refrac Imag_refrac Real_diel Imag_diel Real_cond AmplitudeSample AmplitudeRef PhaseSample PhaseRef
795898437500.00   3.09956710   0.71500000    9.09609120    4.43238095 196.25617498   0.00000108   0.00006036 120.19325074  109.37817270
800781250000.00   3.09956710   0.71000000    9.10321620    4.40138528 196.07936003   0.00000109   0.00006060 120.92987713  110.04564125
805664062500.00   3.09956710   0.70500000    9.11029120    4.37038961 195.88570556   0.00000111   0.00006083 121.66666220  110.71316347
810546875000.00   3.09956710   0.70000000    9.11731620    4.33939394 195.67521157   0.00000112   0.00006106 122.40360109  111.38073964
815429687500.00   3.10389610   0.69500000    9.15114602    4.31441558 195.72084996   0.00000114   0.00006128 123.14068919  112.04837007
820312500000.00   3.10389610   0.69000000    9.15807102    4.28337662 195.47633591   0.00000115   0.00006151 123.87792209  112.71605504
825195312500.00   3.10389610   0.68500000    9.16494602    4.25233766 195.21495883   0.00000117   0.00006172 124.61529560  113.38379484
830078125000.00   3.10389610   0.68000000    9.17177102    4.22129870 194.93671870   0.00000118   0.00006193 125.35280577  114.05158972
834960937500.00   3.10389610   0.67500000    9.17854602    4.19025974 194.64161553   0.00000120   0.00006214 126.09044886  114.71943996
839843750000.00   3.10389610   0.67000000    9.18527102    4.15922078 194.32964933   0.00000121   0.00006234 126.82822135  115.38734578
844726562500.00   3.10822511   0.65500000    9.23203832    4.07177489 191.35001873   0.00000123   0.00006254 127.56611992  116.05530743
849609375000.00   3.10822511   0.65000000    9.23856332    4.04069264 190.98695776   0.00000124   0.00006273 128.30414149  116.72332510
854492187500.00   3.10822511   0.64500000    9.24503832    4.00961039 190.60701023   0.00000126   0.00006292 129.04228317  117.39139898
859375000000.00   3.10822511   0.64000000    9.25146332    3.97852814 190.21017615   0.00000127   0.00006310 129.78054227  118.05952924
864257812500.00   3.10822511   0.63500000    9.25783832    3.94744589 189.79645550   0.00000129   0.00006328 130.51891632  118.72771604
869140625000.00   3.10822511   0.62500000    9.27043832    3.88528139 187.86294475   0.00000130   0.00006346 131.25740301  119.39595949
874023437500.00   3.10822511   0.62000000    9.27666332    3.85419913 187.40700771   0.00000132   0.00006363 131.99600024  120.06425969
878906250000.00   3.10822511   0.61500000    9.28283832    3.82311688 186.93418412   0.00000133   0.00006379 132.73470609  120.73261672
883789062500.00   3.10822511   0.61500000    9.28283832    3.82311688 187.97270737   0.00000134   0.00006395 133.47351879  121.40103062
888671875000.00   3.10822511   0.61000000    9.28896332    3.79203463 187.47455394   0.00000136   0.00006411 134.21243675  122.06950142
893554687500.00   3.10822511   0.60500000    9.29503832    3.76095238 186.95951396   0.00000137   0.00006426 134.95145854  122.73802909
898437500000.00   3.10822511   0.60000000    9.30106332    3.72987013 186.42758742   0.00000139   0.00006440 135.69058288  123.40661362
903320312500.00   3.10822511   0.59500000    9.30703832    3.69878788 185.87877432   0.00000140   0.00006454 136.42980862  124.07525493
908203125000.00   3.11255411   0.59000000    9.33989310    3.67281385 185.57117087   0.00000142   0.00006467 137.16913476  124.74395293
913085937500.00   3.11255411   0.59000000    9.33989310    3.67281385 186.56886534   0.00000143   0.00006480 137.90856042  125.41270748
917968750000.00   3.11255411   0.58500000    9.34576810    3.64168831 185.97701269   0.00000145   0.00006492 138.64808482  126.08151844
922851562500.00   3.11255411   0.58000000    9.35159310    3.61056277 185.36824996   0.00000146   0.00006504 139.38770732  126.75038563
927734375000.00   3.11255411   0.58000000    9.35159310    3.61056277 186.34903435   0.00000147   0.00006516 140.12742736  127.41930881
932617187500.00   3.11255411   0.57500000    9.35736810    3.57943723 185.71490651   0.00000149   0.00006526 140.86724448  128.08828775
937500000000.00   3.11688312   0.56500000    9.39573536    3.52207792 183.69563415   0.00000150   0.00006536 141.60715831  128.75732218
942382812500.00   3.11688312   0.56000000    9.40136036    3.49090909 183.01829037   0.00000152   0.00006546 142.34716856  129.42641178
947265625000.00   3.11688312   0.56000000    9.40136036    3.49090909 183.96657167   0.00000153   0.00006555 143.08727499  130.09555622
952148437500.00   3.11688312   0.55500000    9.40693536    3.45974026 183.26382749   0.00000154   0.00006564 143.82747745  130.76475514
957031250000.00   3.11688312   0.55500000    9.40693536    3.45974026 184.20364199   0.00000156   0.00006571 144.56777583  131.43400815
961914062500.00   3.11688312   0.55500000    9.40693536    3.45974026 185.14345649   0.00000157   0.00006579 145.30817007  132.10331482
966796875000.00   3.12121212   0.53500000    9.45574011    3.33969697 179.62670304   0.00000159   0.00006586 146.04866016  132.77267472
971679687500.00   3.12121212   0.53000000    9.46106511    3.30848485 178.84667582   0.00000160   0.00006592 146.78924610  133.44208737
976562500000.00   3.12121212   0.53000000    9.46106511    3.30848485 179.74540284   0.00000161   0.00006597 147.52992796  134.11155227
981445312500.00   3.12121212   0.52500000    9.46634011    3.27727273 178.93993995   0.00000163   0.00006602 148.27070579  134.78106890
986328125000.00   3.12121212   0.52000000    9.47156511    3.24606061 178.11751994   0.00000164   0.00006607 149.01157969  135.45063673
991210937500.00   3.12121212   0.52000000    9.47156511    3.24606061 178.99928984   0.00000165   0.00006611 149.75254975  136.12025517
996093750000.00   3.12121212   0.51500000    9.47674011    3.21484848 178.15143417   0.00000167   0.00006614 150.49361609  136.78992366
1000976562500.00   3.12121212   0.51500000    9.47674011    3.21484848 179.02472551   0.00000168   0.00006617 151.23477880  137.45964157
1005859375000.00   3.12121212   0.51000000    9.48186511    3.18363636 178.15143417   0.00000170   0.00006619 151.97603800  138.12940828
1010742187500.00   3.12554113   0.50500000    9.51398233    3.15679654 177.50704034   0.00000171   0.00006620 152.71739378  138.79922316
1015625000000.00   3.12121212   0.50500000    9.48694011    3.15242424 178.11751994   0.00000172   0.00006621 153.45884624  139.46908553
1020507812500.00   3.12554113   0.50000000    9.51900733    3.12554113 177.44760813   0.00000174   0.00006622 154.20039545  140.13899473
1025390625000.00   3.12554113   0.49500000    9.52398233    3.09428571 176.51367335   0.00000175   0.00006621 154.94204148  140.80895007
1030273437500.00   3.12554113   0.49500000    9.52398233    3.09428571 177.35421465   0.00000176   0.00006621 155.68378436  141.47895084
1035156250000.00   3.12554113   0.49000000    9.52890733    3.06303030 176.39480892   0.00000177   0.00006619 156.42562412  142.14899634
1040039062500.00   3.12554113   0.49000000    9.52890733    3.06303030 177.22685991   0.00000179   0.00006617 157.16756076  142.81908584
1044921875000.00   3.12554113   0.48500000    9.53378233    3.03177489 176.24198323   0.00000180   0.00006615 157.90959425  143.48921862
1049804687500.00   3.12554113   0.48500000    9.53378233    3.03177489 177.06554390   0.00000181   0.00006612 158.65172454  144.15939393
1054687500000.00   3.12987013   0.47500000    9.57046203    2.97337662 174.46259170   0.00000183   0.00006608 159.39395154  144.82961105
1059570312500.00   3.12987013   0.47000000    9.57518703    2.94207792 173.42533848   0.00000184   0.00006604 160.13627516  145.49986921
1064453125000.00   3.12987013   0.47000000    9.57518703    2.94207792 174.22453358   0.00000185   0.00006599 160.87869525  146.17016767
1069335937500.00   3.12987013   0.47000000    9.57518703    2.94207792 175.02372869   0.00000187   0.00006593 161.62121164  146.84050567
